SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE
905967,NCI-H322M,RNF216,normal,      -0.077
905967,NCI-H322M,RAD54L2,normal,      -1.057
905967,NCI-H322M,FLT4,normal,       0.781
905967,NCI-H322M,ZP4,normal,       0.767
905967,NCI-H322M,ZNF234,normal,       0.612
905967,NCI-H322M,CERS5,normal,      -1.211
905967,NCI-H322M,EXOSC6,normal,       0.629
905967,NCI-H322M,REM2,normal,       1.825
905967,NCI-H322M,SPAG6,normal,       0.351
905967,NCI-H322M,CLIP1,normal,       0.409
905967,NCI-H322M,IL10RB,normal,       0.067
905967,NCI-H322M,SNRNP25,normal,      -1.051
905967,NCI-H322M,ALG13,normal,      -0.479
905967,NCI-H322M,LPL,normal,      -0.868
905967,NCI-H322M,TLK1,normal,      -1.516
905967,NCI-H322M,TNFAIP8,normal,      -0.889
905967,NCI-H322M,SESN1,normal,      -1.486
905967,NCI-H322M,MAGEB3,normal,       1.446
905967,NCI-H322M,PHF8,normal,      -1.034
905967,NCI-H322M,NDUFA13,normal,      -0.112
905967,NCI-H322M,GOLM1,normal,       0.149
905967,NCI-H322M,CSMD3,normal,      -0.225
905967,NCI-H322M,PTPN6,normal,       0.331
905967,NCI-H322M,KLHL13,normal,       0.055
905967,NCI-H322M,VILL,normal,       1.422
905967,NCI-H322M,TUBAL3,normal,      -0.067
905967,NCI-H322M,CRTAP,normal,      -0.335
905967,NCI-H322M,PODXL2,normal,      -0.823
905967,NCI-H322M,CASP8,normal,      -0.025
905967,NCI-H322M,FCRL6,normal,       0.389
905967,NCI-H322M,EPHA5,normal,       0.298
905967,NCI-H322M,CFAP77_ENST00000393216,normal,       0.652
905967,NCI-H322M,NRSN1,normal,      -0.384
905967,NCI-H322M,HEBP1,normal,       0.307
905967,NCI-H322M,OSTC,normal,      -0.978
905967,NCI-H322M,NLN,normal,      -1.560
905967,NCI-H322M,TRIM51,normal,      -0.146
905967,NCI-H322M,PLG,normal,       1.807
905967,NCI-H322M,TMEM114,normal,       0.957
905967,NCI-H322M,PPARGC1B,normal,       0.879
905967,NCI-H322M,NSUN3,normal,      -0.372
905967,NCI-H322M,RPS29,normal,      -0.927
905967,NCI-H322M,TNFAIP1,normal,       0.431
905967,NCI-H322M,OXSR1,normal,      -0.152
905967,NCI-H322M,UQCRQ,normal,       1.326
905967,NCI-H322M,TNFRSF10A,normal,       0.050
905967,NCI-H322M,ZSCAN30,normal,      -1.750
905967,NCI-H322M,C5orf64,over,       2.152
905967,NCI-H322M,ARSH,normal,       1.142
905967,NCI-H322M,A4GALT,normal,       0.715
905967,NCI-H322M,TMEM11,over,       3.871
905967,NCI-H322M,MMP11,normal,      -0.591
905967,NCI-H322M,HMG20A,normal,      -0.213
905967,NCI-H322M,ULK2,normal,       0.403
905967,NCI-H322M,TTLL9,normal,       0.750
905967,NCI-H322M,MAGEB6,normal,       0.373
905967,NCI-H322M,PPP1R14A,normal,      -0.917
905967,NCI-H322M,FOXK1,normal,       0.101
905967,NCI-H322M,MMADHC,normal,      -0.250
905967,NCI-H322M,STAG3,normal,       0.076
905967,NCI-H322M,CDHR3,normal,      -0.259
905967,NCI-H322M,IRF7,normal,       0.079
905967,NCI-H322M,FOXN4,normal,       0.439
905967,NCI-H322M,VRK2,normal,      -0.336
905967,NCI-H322M,C5orf22,over,       2.138
905967,NCI-H322M,TTF2,normal,      -1.436
905967,NCI-H322M,B3GNT7,normal,       1.464
905967,NCI-H322M,TRIM41,normal,       1.600
905967,NCI-H322M,TXNDC16,normal,      -0.716
905967,NCI-H322M,DSE,normal,      -0.409
905967,NCI-H322M,LYPLA2,normal,       0.351
905967,NCI-H322M,TMED10,normal,       1.809
905967,NCI-H322M,CCDC65,normal,      -0.058
905967,NCI-H322M,PPP1R27,normal,       1.111
905967,NCI-H322M,PQLC3,normal,       0.079
905967,NCI-H322M,CUX1,normal,      -1.680
905967,NCI-H322M,SLC35B1,normal,       1.886
905967,NCI-H322M,ZNF280B,normal,       0.240
905967,NCI-H322M,CORO1B,normal,       1.695
905967,NCI-H322M,AFAP1L1,normal,       0.413
905967,NCI-H322M,MMP28,normal,      -0.670
905967,NCI-H322M,SLC27A2,normal,       0.574
905967,NCI-H322M,YTHDC1,normal,      -0.278
905967,NCI-H322M,EHMT1,normal,       1.171
905967,NCI-H322M,EXD2,over,       2.555
905967,NCI-H322M,FUCA1,normal,       1.503
905967,NCI-H322M,ZNF567,normal,       0.575
905967,NCI-H322M,MAGOHB,normal,       0.168
905967,NCI-H322M,MFSD2B,normal,       1.440
905967,NCI-H322M,YWHAG,under,      -3.155
905967,NCI-H322M,DCN,normal,       0.320
905967,NCI-H322M,DNAJA2,normal,       0.121
905967,NCI-H322M,TMEM39B,normal,      -1.015
905967,NCI-H322M,CYP26B1,normal,       1.439
905967,NCI-H322M,REPS1,under,      -2.273
905967,NCI-H322M,ZNF280A,normal,      -0.807
905967,NCI-H322M,MVK,normal,       0.883
905967,NCI-H322M,LCE6A,normal,      -0.765
905967,NCI-H322M,TIFAB,normal,      -1.187
905967,NCI-H322M,LRRC46,normal,      -0.982
905967,NCI-H322M,SLC52A2,normal,       1.706
905967,NCI-H322M,F10,normal,       0.058
905967,NCI-H322M,FUZ,normal,      -1.323
905967,NCI-H322M,SAA1,normal,      -0.023
905967,NCI-H322M,NPEPL1,under,      -2.977
905967,NCI-H322M,SLFN12L,normal,      -0.331
905967,NCI-H322M,SLC35G5,normal,      -1.424
905967,NCI-H322M,ZNF420,normal,      -0.275
905967,NCI-H322M,C7,normal,       0.354
905967,NCI-H322M,IP6K2,normal,      -1.207
905967,NCI-H322M,HIST1H2BM,normal,      -0.044
905967,NCI-H322M,POLRMT,normal,       1.864
905967,NCI-H322M,MPZL1,normal,       0.279
905967,NCI-H322M,COIL,normal,      -0.407
905967,NCI-H322M,STRA8,normal,       0.136
905967,NCI-H322M,CALB1,normal,       1.130
905967,NCI-H322M,GEMIN5,under,      -3.790
905967,NCI-H322M,HIST1H2BK,normal,       1.050
905967,NCI-H322M,RBM6,normal,      -0.629
905967,NCI-H322M,CDC123,under,      -5.025
